Helene Wessel, SPD, 1462 Tage
Dr. Renate Lepsius, SPD, 1462 Tage
Gerhard Braun, CDU, 1462 Tage
Albrecht Gehring, CDU, 1462 Tage
Heinrich Scheppmann, CDU, 1462 Tage
Heinrich Köppler, CDU, 1462 Tage
Hans-Egon Engell, GB/ BHE, 1462 Tage
Dr. Wolfgang Pohle, CSU, 1462 Tage
Willi Steinhörster, SPD, 1462 Tage
Dr. Walter Leiske, CDU, 1462 Tage
Willi Koops, CDU, 1462 Tage
Franz Marx, SPD, 1462 Tage
Moritz-Ernst Priebe, SPD, 1462 Tage
Kurt Wittmer-Eigenbrodt, CDU, 1462 Tage
Günter Biermann, SPD, 1462 Tage
Hermann Ehren, CDU, 1462 Tage
Nicolaus Dreyer, CDU, 1462 Tage
Gustav Klingelhöfer, SPD, 1462 Tage
Wilhelm Dröscher, SPD, 1462 Tage
Albert Ludwig Juncker, FDP, 1462 Tage
Dr. Otto Klötzer, GB/ BHE, 1462 Tage
Kurt Müller, KPD, 1462 Tage
Dr. Erich Köhler, CDU, 1462 Tage
Johann Temmen, SPD, 1462 Tage
Dr. Helene Weber, CDU, 1462 Tage
Günter Jaschke, SPD, 1462 Tage
Fritz Eschmann, SPD, 1462 Tage
Egon Wilhelm Theodor Ramms, FDP, 1462 Tage
Heinrich Auge, SPD, 1462 Tage
Dr. Walter Pflaumbaum, CDU, 1462 Tage
Luise Albertz, SPD, 1462 Tage
Dr. Hermann Ehlers, CDU, 1462 Tage
Dr. Gerd Bucerius, CDU, 1462 Tage
Hermann Diebäcker, CDU, 1462 Tage
Dr. Heinz Starke, CSU, 1462 Tage
Dr. Hans-Jochen Vogel, SPD, 1462 Tage
Willy Könen, SPD, 1462 Tage
Dr. Karl Schiller, SPD, 1462 Tage
Robert Dannemann, FDP, 1462 Tage
Dr. Willibald Mücke, SPD, 1462 Tage
Heinz Meyer, SPD, 1462 Tage
Manfred Marschall, SPD, 1462 Tage
Alwin Brück, SPD, 1462 Tage
Karl Ravens, SPD, 1462 Tage
Dr. Hans Furler, CDU, 1462 Tage
Dr. Pascual Jordan, CDU, 1462 Tage
Kurt Matthes, SPD, 1462 Tage
Ernst Scharnowski, SPD, 1462 Tage
Ernst Keller, FDP, 1462 Tage
Dr. Maria Pannhoff, CDU, 1462 Tage
Karl August Bühler, CDU, 1462 Tage
Dr. Heinz Brenck, CSU, 1462 Tage
Waltrud Will-Feld, CDU, 1462 Tage
Dr. Ludwig Bergstraesser, SPD, 1462 Tage
Georg Leber, SPD, 1462 Tage
August Hanz, CDU, 1462 Tage
Dr. Walter Becher, CSU, 1462 Tage
Rudolf Freidhof, SPD, 1462 Tage
Dr. Emilie Kiep-Altenloh, FDP, 1462 Tage
Wilhelm Mellies, SPD, 1462 Tage
Herbert Wehner, SPD, 1462 Tage
Philipp Meyer, CSU, 1462 Tage
Dr. Fritz Hellwig, CDU, 1462 Tage
Dr. Rainer Barzel, CDU, 1462 Tage
Paul Röhner, CSU, 1462 Tage
Dr. Hans Friderichs, FDP, 1462 Tage
Paul Gibbert, CDU, 1462 Tage
Dr. Walther Hasemann, FDP, 1462 Tage
Dr. Karl Alfred Kihn, CSU, 1462 Tage
Dr. Hedwig Jochmus, CDU, 1462 Tage
Olaf Wrangel, CDU, 1462 Tage
Dr. Ludwig Schneider, CDU, 1462 Tage
Dr. Ludwig Hamm, FDP, 1462 Tage
Alma Kettig, SPD, 1462 Tage
Paul Lücke, CDU, 1462 Tage
Edmund Leukert, CSU, 1462 Tage
Dr. Ludwig Erhard, CDU, 1462 Tage
Alfred Gleisner, SPD, 1462 Tage
Anton Sabel, CDU, 1462 Tage
Dr. Felix Vittinghoff-Schell, CDU, 1462 Tage
Dr. Hermann Schäfer, FDP, 1462 Tage
Josef Löbbert, SPD, 1462 Tage
Herbert Christ, FDP, 1462 Tage
Hugo Scharnberg, CDU, 1462 Tage
Kurt Vogelsang, SPD, 1462 Tage
Dr. Josef Ferdinand Kleindinst, CSU, 1462 Tage
Willi Agatz, KPD, 1462 Tage
Philipp Seibert, SPD, 1462 Tage
Alfred Loritz, WAV, 1462 Tage
Dr. Manfred Abelein, CDU, 1462 Tage
Alfred Ollesch, FDP, 1462 Tage
Ernst August Farke, DP, 1462 Tage
Hermann Stahlberg, CDU, 1462 Tage
Dr. Paul Sornik, GB/ BHE, 1462 Tage
Dr. Hubertus Löwenstein-Wertheim-Freudenberg, DP, 1462 Tage
Louise Schroeder, SPD, 1462 Tage
Oskar Müller, KPD, 1462 Tage
Dr. Martin Oldenstädt, CDU, 1462 Tage
Georg Pelster, CDU, 1462 Tage
Konrad Wittmann, WAV, 1462 Tage
Ludwig Fellermaier, SPD, 1462 Tage
Christa Schroeder, CDU, 1462 Tage
Heinz Frommhold, DRP, 1462 Tage
Wilhelm Probst, DP, 1462 Tage
Dr. Franz Ott, Plos, 1462 Tage
Dr. Karl Bechert, SPD, 1462 Tage
Josef Arndgen, CDU, 1462 Tage
Dr. Frank Haenschke, SPD, 1462 Tage
Herbert Prochazka, CSU, 1462 Tage
Linus Memmel, CSU, 1462 Tage
Severin Fritz Pütz, SPD, 1462 Tage
Dr. Karl Gossel, CDU, 1462 Tage
Carl Pietscher, CDU, 1462 Tage
Gerhart Rudolf Baum, FDP, 1462 Tage
Dr. Leo Storm, CDU, 1462 Tage
Erwin Lange, SPD, 1462 Tage
Peter W. Reuschenbach, SPD, 1462 Tage
Dr. Göke D. Frerichs, CDU, 1462 Tage
Dr. Paul Kübler, SPD, 1462 Tage
Dr. Hans Bardens, SPD, 1462 Tage
Dr. Margarete Gröwel, CDU, 1462 Tage
Heinrich Hellwege, DP, 1462 Tage
Paul Kratz, SPD, 1462 Tage
Wilhelm Brese, CDU, 1462 Tage
Hubert Schulze-Pellengahr, CDU, 1462 Tage
Albert Walter, DP, 1462 Tage
Dr. Alexander Elbrächter, CDU, 1462 Tage
Dr. Martin Bangemann, FDP, 1462 Tage
Dr. Hans Friedrich, FDP, 1462 Tage
Manfred Schulte, SPD, 1462 Tage
Fritz Sänger, SPD, 1462 Tage
Dr. Martin Frey, CDU, 1462 Tage
Rudolf Metter, SPD, 1462 Tage
Dr. Robert Lehr, CDU, 1462 Tage
Robert Geritzmann, SPD, 1462 Tage
Dr. Theodor Oberländer, CDU, 1462 Tage
Hermann Friese, CDU, 1462 Tage
Günter Straßmeir, CDU, 1462 Tage
Dr. Eduard Wahl, CDU, 1462 Tage
Hellmut Kalbitzer, SPD, 1462 Tage
Karl Wilhelm Berkhan, SPD, 1462 Tage
Johann Harnischfeger, CDU, 1462 Tage
Adolf Ahrens, DP, 1462 Tage
Wilhelm Urban, SPD, 1462 Tage
Dr. Oswald Adolph Kohut, FDP, 1462 Tage
Dr. Alois Mertes, CDU, 1462 Tage
August Neuburger, CDU, 1462 Tage
Heinrich Stooss, CDU, 1462 Tage
Friedrich Wilhelm Wagner, SPD, 1462 Tage
Robert Margulies, FDP, 1462 Tage
Dr. Heinrich Krone, CDU, 1462 Tage
Anton Hoppe, CDU, 1462 Tage
Dr. Jürgen Todenhöfer, CDU, 1462 Tage
Roswitha Verhülsdonk, CDU, 1462 Tage
Adolf Thadden, DRP, 1462 Tage
Fritz Büttner, SPD, 1462 Tage
Ursula Schleicher, CSU, 1462 Tage
Heinrich Stephan, SPD, 1462 Tage
Carl Damm, CDU, 1462 Tage
Werner Zeyer, CDU, 1462 Tage
Oskar Matzner, SPD, 1462 Tage
Hellmuth Guido Alexander Heye, CDU, 1462 Tage
Gerhard Orgaß, CDU, 1462 Tage
Heinrich Wullenhaupt, CDU, 1462 Tage
Dr. Fritz Wenzel, SPD, 1462 Tage
Dr. Karl Atzenroth, FDP, 1462 Tage
Dr. Josef Oesterle, CSU, 1462 Tage
Franz-Josef Nordlohne, CDU, 1462 Tage
Friedrich Nowack, SPD, 1462 Tage
Dr. Ernst Achenbach, FDP, 1462 Tage
Dr. Franz Gleissner, CSU, 1462 Tage
Hermann Finckh, CDU, 1462 Tage
Walter Polkehn, SPD, 1462 Tage
August Berlin, SPD, 1462 Tage
Rudi Lotze, SPD, 1462 Tage
Hugo Mayer, CDU, 1462 Tage
Dr. Horst Waffenschmidt, CDU, 1462 Tage
Dr. Paul Bleiß, SPD, 1462 Tage
Siegfried Meister, CDU, 1462 Tage
Walter Picard, CDU, 1462 Tage
Ingeborg Geisendörfer, CSU, 1462 Tage
Friedrich-Karl Storm, CDU, 1462 Tage
Dr. Dietrich Bürkel, CDU, 1462 Tage
Margarete Rudoll, SPD, 1462 Tage
Reinhold Kreitmeyer, FDP, 1462 Tage
Wilhelm Reitz, SPD, 1462 Tage
Paul Neumann, SPD, 1462 Tage
Dr. Werner Danz, FDP, 1462 Tage
Dr. Norbert Blüm, CDU, 1462 Tage
Cläre Schmitt, CDU, 1462 Tage
Karl Lahr, FDP, 1462 Tage
August Bruse, SPD, 1462 Tage
Georg Schulhoff, CDU, 1462 Tage
Alois Rainer, CSU, 1462 Tage
Dr. Benno Graf, CSU, 1462 Tage
Dr. Josef Klein, CDU, 1462 Tage
Franz Xaver Unertl, CSU, 1462 Tage
Harry Tallert, SPD, 1462 Tage
Wolfram Dorn, FDP, 1462 Tage
Dr. Heinrich Leuchtgens, Plos, 1462 Tage
Claus Jäger, CDU, 1462 Tage
Margot Kalinke, CDU, 1462 Tage
Oskar Knapp, CDU, 1462 Tage
Alo Hauser, CDU, 1462 Tage
Alfred Onnen, FDP, 1462 Tage
Egon Bahr, SPD, 1462 Tage
Josef-Ernst Fugger von Glött, CSU, 1462 Tage
Dr. Alex Möller, SPD, 1462 Tage
Gustav Sander, SPD, 1462 Tage
Dr. Marie-Elisabeth Lüders, FDP, 1462 Tage
Andreas von Schoeler, FDP, 1462 Tage
Dr. Else Brökelschen, CDU, 1462 Tage
Ernst Theodor Eichelbaum, CDU, 1462 Tage
Dr. Helmuth Schranz, Plos, 1462 Tage
Wilhelm Gefeller, SPD, 1462 Tage
Franz Varelmann, CDU, 1462 Tage
Dr. Viktoria Steinbiß, CDU, 1462 Tage
Karl Liedtke, SPD, 1462 Tage
Karl Gengler, CDU, 1462 Tage
Ludwig Volkholz, FU, 1462 Tage
Dr. Wolfgang Schäuble, CDU, 1462 Tage
Wilhelm Lantermann, SPD, 1462 Tage
Botho Sayn-Wittgenstein-Hohenstein, CDU, 1462 Tage
Hans-Jürgen Wischnewski, SPD, 1462 Tage
Dr. Linus Kather, CDU, 1462 Tage
Dr. Rolf Meinecke, SPD, 1462 Tage
Helmut Sauer, CDU, 1462 Tage
Ulrich Berger, CDU, 1462 Tage
Dr. Ernst Wilhelm Meyer, SPD, 1462 Tage
Dr. Otto Heinrich Greve, SPD, 1462 Tage
Karl Wittrock, SPD, 1462 Tage
Rudolf Hauck, SPD, 1462 Tage
Richard Kohlberger, SPD, 1462 Tage
Dr. Friedrich Kempfler, CSU, 1462 Tage
Erich Ollenhauer, SPD, 1462 Tage
Dr. Hans Dichgans, CDU, 1462 Tage
Alwin Kulawig, SPD, 1462 Tage
Ernst Holla, CDU, 1462 Tage
Dr. Paul Leverkuehn, CDU, 1462 Tage
Dr. Werner Maihofer, FDP, 1462 Tage
Eugen Huth, CDU, 1462 Tage
Dr. Josef Brönner, CDU, 1462 Tage
Gustav Gundelach, KPD, 1462 Tage
Paul Bock, CDU, 1462 Tage
Heinrich Gerns, CDU, 1462 Tage
Wilhelm Michels, SPD, 1462 Tage
Helmut Petersen, GB/ BHE, 1462 Tage
Adolf Schmidt, SPD, 1462 Tage
Aenne Brauksiepe, CDU, 1462 Tage
Gustav Stein, CDU, 1462 Tage
Dr. Rolf Böhme, SPD, 1462 Tage
Günter Schluckebier, SPD, 1462 Tage
Josef Braun, SPD, 1462 Tage
Georg Richard Kinat, SPD, 1462 Tage
Hans Peter Schmitz, CDU, 1462 Tage
Dr. Michael Horlacher, CSU, 1462 Tage
Heinrich Draeger, CDU, 1462 Tage
Dr. Wolfgang Rutschke, FDP, 1462 Tage
Hubert Lemper, SPD, 1462 Tage
Fritz Logemann, FDP, 1462 Tage
Hans Richarts, CDU, 1462 Tage
Dr. Hermann Etzel, FU, 1462 Tage
Hermann Biechele, CDU, 1462 Tage
Artur Jahn, CDU, 1462 Tage
Hugo Karpf, CSU, 1462 Tage
Werner Schwarz, CDU, 1462 Tage
Elisabeth Pitz-Savelsberg, CDU, 1462 Tage
Karl Haehser, SPD, 1462 Tage
Dr. Anke Martiny, SPD, 1462 Tage
Heinz Frieler, CDU, 1462 Tage
Dr. Victor-Emanuel Preusker, CDU, 1462 Tage
Franz Wittmann, CSU, 1462 Tage
Martin Reichmann, FDP, 1462 Tage
Dr. Friedrich Schäfer, SPD, 1462 Tage
Dr. Fritz Rinderspacher, SPD, 1462 Tage
Dr. Max Becker, FDP, 1462 Tage
Paul Bromme, SPD, 1462 Tage
Benno Erhard, CDU, 1462 Tage
Hansheinrich Schmidt, FDP, 1462 Tage
Peter Conradi, SPD, 1462 Tage
Wilhelm Rath, FDP, 1462 Tage
Dr. August Dresbach, CDU, 1462 Tage
Hans-Gerd Fröhlich, WAV, 1462 Tage
Uwe Lambinus, SPD, 1462 Tage
Heinrich Gewandt, CDU, 1462 Tage
Ernst Haar, SPD, 1462 Tage
Harri Bading, SPD, 1462 Tage
Adolf Ludwig, SPD, 1462 Tage
Josef Spies, CSU, 1462 Tage
Heinrich Hörnemann, CDU, 1462 Tage
Manfred Coppik, SPD, 1462 Tage
Eva Gräfin Finckenstein, CDU, 1462 Tage
Wilmar Sabaß, CDU, 1462 Tage
Peter Nellen, SPD, 1462 Tage
Johann Peter Josten, CDU, 1462 Tage
Peter Petersen, CDU, 1462 Tage
Dr. Bernhard Gerhard Bergmeyer, CDU, 1462 Tage
Erwin Häussler, CDU, 1462 Tage
Erich Meyer, SPD, 1462 Tage
Eduard Platner, DP, 1462 Tage
Dr. Bruno Heck, CDU, 1462 Tage
Willy Max Rademacher, FDP, 1462 Tage
Gerold Wächter, FDP, 1462 Tage
Ernst Waltemathe, SPD, 1462 Tage
Horst Grunenberg, SPD, 1462 Tage
Paul Bausch, CDU, 1462 Tage
Georg Lang, CSU, 1462 Tage
Grete Thiele, KPD, 1462 Tage
Kurt Gscheidle, SPD, 1462 Tage
Wendelin Morgenthaler, CDU, 1462 Tage
Otto Reindl, WAV, 1462 Tage
Karl Diedrichsen, CDU, 1462 Tage
Friedrich Soetebier, FDP, 1462 Tage
Wilhelm Adam Lulay, CDU, 1462 Tage
Dr. Hans Reif, FDP, 1462 Tage
Hermann Spillecke, SPD, 1462 Tage
Franziska Bennemann, SPD, 1462 Tage
Max Spörl, CSU, 1462 Tage
Artur Ladebeck, SPD, 1462 Tage
Richard Muckermann, CDU, 1462 Tage
Karl Müller, SPD, 1462 Tage
Kurt Koblitz, SPD, 1462 Tage
Dr. Georg Kliesing, CDU, 1462 Tage
Dr. Wolfram Dörinkel, FDP, 1462 Tage
Dr. Joachim Schöne, SPD, 1462 Tage
Oskar Wackerzapp, CDU, 1462 Tage
Dr. Herbert Czaja, CDU, 1462 Tage
Dr. Hans Ils, SPD, 1462 Tage
Werner Figgen, SPD, 1462 Tage
Kurt Pohle, SPD, 1462 Tage
Walter Fisch, KPD, 1462 Tage
Ernst Bodelschwingh, CDU, 1462 Tage
Elimar Fürstenberg, CSU, 1462 Tage
Dr. Wilhelm Höck, CDU, 1462 Tage
Matthäus Herrmann, SPD, 1462 Tage
Heinz Schreiber, SPD, 1462 Tage
Rembert Delden, CDU, 1462 Tage
Curt Biegler, SPD, 1462 Tage
Dr. Hermann Pünder, CDU, 1462 Tage
Dr. Alfred Dregger, CDU, 1462 Tage
Karl Kahn, CSU, 1462 Tage
Edith Krappe, SPD, 1462 Tage
Hans Demmelmeier, CSU, 1462 Tage
Dr. Axel Wernitz, SPD, 1462 Tage
Dr. Gustav W. Heinemann, SPD, 1462 Tage
Max Vehar, CDU, 1462 Tage
Wilhelm Nieberg, CDU, 1462 Tage
Heinrich Wehking, CDU, 1462 Tage
Dr. Heinrich Lindenberg, CDU, 1462 Tage
Franz Vit, SPD, 1462 Tage
Karl-Heinz Vogt, CSU, 1462 Tage
Dr. Hansjörg Häfele, CDU, 1462 Tage
Hans Matthöfer, SPD, 1462 Tage
Heinz Matthes, DP, 1462 Tage
Dr. Georg Henckel von Donnersmarck, CSU, 1462 Tage
Hermann Schmidt, SPD, 1462 Tage
Dr. William Borm, FDP, 1462 Tage
Johann Cramer, SPD, 1462 Tage
Dr. Uwe Jens, SPD, 1462 Tage
Leonhard Murr, FDP, 1462 Tage
Dr. Carl-Christoph Schweitzer, SPD, 1462 Tage
Werner Hansen, SPD, 1462 Tage
Martin Heix, CDU, 1462 Tage
Karl Herold, SPD, 1462 Tage
Clemens Hesemann, CDU, 1462 Tage
Thea Arnold, FU, 1462 Tage
Oskar Rümmele, CDU, 1462 Tage
Dr. Karl Hoffmann, FDP, 1462 Tage
Bernhard Balkenhol, CDU, 1462 Tage
Heinrich Schröder, CDU, 1462 Tage
Dr. Friedrich Wilhelm Freiwald, CDU, 1462 Tage
Dr. Karl Buchka, CDU, 1462 Tage
Josef Schmitt, CDU, 1462 Tage
Dr. Manfred Vohrer, FDP, 1462 Tage
Otto Wittenburg, DP, 1462 Tage
Trudel Meyer, SPD, 1462 Tage
Hans-Adolf Terra, CDU, 1462 Tage
Hanns Schloß, FDP, 1462 Tage
Hans Schütz, CSU, 1462 Tage
Rolf Schwedler, SPD, 1462 Tage
Hans Jahn, SPD, 1462 Tage
Dr. Walter Eckhardt, CSU, 1462 Tage
Hans Werner Schmöle, CDU, 1462 Tage
Bernhard Winkelheide, CDU, 1462 Tage
Dr. Max Solleder, CSU, 1462 Tage
Dr. Gerhard Schröder, CDU, 1462 Tage
Fritz Schäffer, CSU, 1462 Tage
Karl Bewerunge, CDU, 1462 Tage
Johannes Even, CDU, 1462 Tage
Walter Fritsch, SPD, 1462 Tage
Werner Nagel, SPD, 1462 Tage
Wilhelm Bahlburg, DP, 1462 Tage
Alois Strohmayr, SPD, 1462 Tage
Friedrich Rische, KPD, 1462 Tage
Dr. Rolf Dahlgrün, FDP, 1462 Tage
Dr. Franz Weiß, CDU, 1462 Tage
Georg Kahn-Ackermann, SPD, 1462 Tage
Kurt Schröder, SPD, 1462 Tage
Friedrich Kühn, CDU, 1462 Tage
Josef Bauer, CSU, 1462 Tage
Aloys Lenz, CDU, 1462 Tage
Hermann Dürr, SPD, 1462 Tage
Willi Richter, SPD, 1462 Tage
Lambert Schill, CDU, 1462 Tage
Anton Miller, CSU, 1462 Tage
Reinhard Bühling, SPD, 1462 Tage
Dr. Max Schulze-Vorberg, CSU, 1462 Tage
Dr. Walter Althammer, CSU, 1462 Tage
Hans Bodensteiner, CSU, 1462 Tage
Karl Müller, DP, 1462 Tage
Ursula Benedix-Engler, CDU, 1462 Tage
Kurt Mattick, SPD, 1462 Tage
Friedrich Blume, SPD, 1462 Tage
Hermann P. Reiser, SPD, 1462 Tage
Walter Kühlthau, CDU, 1462 Tage
Rudolf Kaffka, SPD, 1462 Tage
Oskar Kalbfell, SPD, 1462 Tage
Hasso Manteuffel, FDP, 1462 Tage
Dr. Josef Trischler, FDP, 1462 Tage
Dr. Roland Seffrin, CDU, 1462 Tage
Robert Stauch, CDU, 1462 Tage
Detlef Struve, CDU, 1462 Tage
Dr. Lambert Huys, CDU, 1462 Tage
Friedrich Schonhofen, SPD, 1462 Tage
Dr. Fritz Czermak, FDP, 1462 Tage
Dr. Olaf Schwencke, SPD, 1462 Tage
Johann Karl Heide, SPD, 1462 Tage
Lothar Kunz, GB/ BHE, 1462 Tage
Josef Becker, CDU, 1462 Tage
Dr. Hans Hugo Klein, CDU, 1462 Tage
Hugo Geiger, CSU, 1462 Tage
Dr. Richard Jaeger, CSU, 1462 Tage
Dr. Hedi Flitz, FDP, 1462 Tage
Heinrich Voß, CDU, 1462 Tage
Dr. Ernst Engelbrecht-Greve, CDU, 1462 Tage
Dr. Otto Lambsdorff, FDP, 1462 Tage
Rudolf Opitz, FDP, 1462 Tage
Dr. Bert Even, CDU, 1462 Tage
Marta Schanzenbach, SPD, 1462 Tage
Dr. Siegfried Moerchel, CDU, 1462 Tage
Dr. Hildegard Bleyler, CDU, 1462 Tage
Dr. Heinrich Brentano, CDU, 1462 Tage
Arved Deringer, CDU, 1462 Tage
Dr. Eugen Gerstenmaier, CDU, 1462 Tage
Dr. Werner Dollinger, CSU, 1462 Tage
Dr. Walter Löhr, CDU, 1462 Tage
Walter Scheel, FDP, 1462 Tage
Dr. Friedrich Werber, CDU, 1462 Tage
Dr. Walter Wallmann, CDU, 1462 Tage
Dr. Edmund Sinn, CDU, 1462 Tage
Karl Theodor Guttenberg, CSU, 1462 Tage
Bertram Blank, SPD, 1462 Tage
Helga Schuchardt, FDP, 1462 Tage
Dr. Max Güde, CDU, 1462 Tage
Max Riederer von Paar, CSU, 1462 Tage
Thomas Ruf, CDU, 1462 Tage
Dr. Ewald Bucher, FDP, 1462 Tage
Dr. Günter Nordenskjöld, CDU, 1462 Tage
Josef Lermer, CSU, 1462 Tage
Carl Wirths, FDP, 1462 Tage
Dr. Viktor Hoven, FDP, 1462 Tage
Dr. Herbert W. Köhler, CDU, 1462 Tage
Dr. Günter Rinsche, CDU, 1462 Tage
Hans Schmitz, CDU, 1462 Tage
Dr. Willy Reichstein, GB/ BHE, 1462 Tage
Wilfried Böhm, CDU, 1462 Tage
Frieda Nadig, SPD, 1462 Tage
Dr. Fritz Haniel-Niethammer, CSU, 1462 Tage
Dr. Leo Wagner, CSU, 1462 Tage
Dr. Heinrich Zimmermann, DP, 1462 Tage
Egon Lampersbach, CDU, 1462 Tage
Gerhard Jahn, SPD, 1462 Tage
Heinrich Höfler, CDU, 1462 Tage
Werner Lenz, SPD, 1462 Tage
Ludwig Knobloch, CDU, 1462 Tage
Fritz Ohlig, SPD, 1462 Tage
Dr. Georg Baur, CDU, 1462 Tage
Joseph Schmitt, CDU, 1462 Tage
Willy Massoth, CDU, 1462 Tage
Dr. Anton Stark, CDU, 1462 Tage
Heinz Budde, CDU, 1462 Tage
Gerold Benz, CDU, 1462 Tage
Lisa Korspeter, SPD, 1462 Tage
Emmy Meyer-Laule, SPD, 1462 Tage
Dr. Hans Toussaint, CDU, 1462 Tage
Dr. Günther Müller, CSU, 1462 Tage
Dr. Karl-Heinz Narjes, CDU, 1462 Tage
Bruno Diekmann, SPD, 1462 Tage
Gregor Determann, FU, 1462 Tage
Reinhold F. Bender, GB/ BHE, 1462 Tage
Gunter Huonker, SPD, 1462 Tage
Arnold Verhoeven, CDU, 1462 Tage
Dr. Curt Becker, CDU, 1462 Tage
Herbert Schneider, CDU, 1462 Tage
Willi Birkelbach, SPD, 1462 Tage
Dr. Günther Serres, CDU, 1462 Tage
Hans-Dietrich Genscher, FDP, 1462 Tage
Dr. Helmut Artzinger, CDU, 1462 Tage
Dr. Rudolf Schöfberger, SPD, 1462 Tage
Max Seither, SPD, 1462 Tage
Georg Böhme, CDU, 1462 Tage
Paul Löbe, SPD, 1462 Tage
Dr. Gerd Ritgen, CDU, 1462 Tage
Irma Blohm, CDU, 1462 Tage
Werner Marquardt, SPD, 1462 Tage
Hermann Glüsing, CDU, 1462 Tage
Willi Müller, SPD, 1462 Tage
August Berberich, CDU, 1462 Tage
Fritz Heinrich, SPD, 1462 Tage
Martin Wendt, SPD, 1462 Tage
Heinz Kühn, SPD, 1462 Tage
Dr. Horst Schmidt, SPD, 1462 Tage
Heinz Renner, KPD, 1462 Tage
Werner Buchstaller, SPD, 1462 Tage
Hugo Rasch, SPD, 1462 Tage
Rudi Walther, SPD, 1462 Tage
Wilhelm Banse, SPD, 1462 Tage
Rudolf Bäumer, SPD, 1462 Tage
Erich Langer, WAV, 1462 Tage
Dr. Friedrich Welskop, CDU, 1462 Tage
Hans Schuberth, CSU, 1462 Tage
Heinrich Sträter, SPD, 1462 Tage
Dr. Stefan Dittrich, CSU, 1462 Tage
Dr. Manfred Luda, CDU, 1462 Tage
Lotte Friese-Korn, FDP, 1462 Tage
Dr. Horst Schröder, CDU, 1462 Tage
Johannes Hagge, FDP, 1462 Tage
Dr. Ludwig Franz, CSU, 1462 Tage
Heinrich Happe, SPD, 1462 Tage
Fritz Becker, DP, 1462 Tage
Otto Bismarck, CDU, 1462 Tage
Dr. Bernhard Mühlhan, FDP, 1462 Tage
Dr. Gottfried Arnold, CDU, 1462 Tage
Ralph Lenkert, DIE LINKE., 1457 Tage
Werner Schieder, SPD, 1457 Tage
Ansgar Heveling, CDU, 1457 Tage
Viola Cramon-Taubadel, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Karl Holmeier, CSU, 1457 Tage
Sabine Stüber, DIE LINKE., 1457 Tage
Dr. Mathias Middelberg, CDU, 1457 Tage
Stephan Kühn, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Cornelia Möhring, DIE LINKE., 1457 Tage
Alexander Süßmair, DIE LINKE., 1457 Tage
Richard Pitterle, DIE LINKE., 1457 Tage
Torsten Staffeldt, FDP, 1457 Tage
Rüdiger Kruse, CDU, 1457 Tage
Agnieszka Brugger, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Ingrid Hönlinger, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Matthias W. Birkwald, DIE LINKE., 1457 Tage
Roderich Kiesewetter, CDU, 1457 Tage
Ralph Brinkhaus, CDU, 1457 Tage
Oliver Luksic, FDP, 1457 Tage
Rainer Erdel, FDP, 1457 Tage
Katja Keul, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dr. Stefan Kaufmann, CDU, 1457 Tage
Gabriele Molitor, FDP, 1457 Tage
Sylvia Canel, FDP, 1457 Tage
Halina Wawzyniak, DIE LINKE., 1457 Tage
Rudolf Henke, CDU, 1457 Tage
Wolfgang Tiefensee, SPD, 1457 Tage
Bärbel Bas, SPD, 1457 Tage
Oliver Krischer, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dr. Rosemarie Hein, DIE LINKE., 1457 Tage
Judith Skudelny, FDP, 1457 Tage
Aydan Özoğuz, SPD, 1457 Tage
Christoph Schnurr, FDP, 1457 Tage
Niema Movassat, DIE LINKE., 1457 Tage
Nadine Schön, CDU, 1457 Tage
Burkhard Lischka, SPD, 1457 Tage
Stephan Stracke, CSU, 1457 Tage
Sven-Christian Kindler, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Heiner Kamp, FDP, 1457 Tage
Peter Beyer, CDU, 1457 Tage
Petra Crone, SPD, 1457 Tage
Steffen-Claudio Lemme, SPD, 1457 Tage
Michael Gerdes, SPD, 1457 Tage
Frank Heinrich, CDU, 1457 Tage
Joachim Spatz, FDP, 1457 Tage
Oliver Kaczmarek, SPD, 1457 Tage
Dr. Frithjof Schmidt, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Pascal Kober, FDP, 1457 Tage
Thomas Lutze, DIE LINKE., 1457 Tage
Memet Kilic, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Manuel Höferlin, FDP, 1457 Tage
Dr. Matthias Zimmer, CDU, 1457 Tage
Dr. Lutz Knopek, FDP, 1457 Tage
Ingo Gädechens, CDU, 1457 Tage
Alois Gerig, CDU, 1457 Tage
Patrick Schnieder, CDU, 1457 Tage
Thomas Nord, DIE LINKE., 1457 Tage
Günter Lach, CDU, 1457 Tage
Michael Groß, SPD, 1457 Tage
Tabea Rößner, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Lars Lindemann, FDP, 1457 Tage
Heidrun Dittrich, DIE LINKE., 1457 Tage
Dr. Edgar Franke, SPD, 1457 Tage
Bettina Kudla, CDU, 1457 Tage
Christine Buchholz, DIE LINKE., 1457 Tage
