Hinweise zur Aufgabe: Sortiert primär nach Redenanzahl, sekundär nach Redenlänge


TEIL 1: Nach Fraktionen:
Fraktion Deutsche Partei
    Dr. Winfried Pinger, CDU (0 Reden, gesamt 0 Zeichen)
    Fritz Grantze, CDU (0 Reden, gesamt 0 Zeichen)
    Hermann Josef Russe, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Lohmann, CDU (0 Reden, gesamt 0 Zeichen)
    Eugen Huthmacher, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Heinz Lemmrich, CSU (0 Reden, gesamt 0 Zeichen)
    Botho Sayn-Wittgenstein-Hohenstein, CDU (0 Reden, gesamt 0 Zeichen)
    Klaus Dieter Reichardt, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Carl Rüdel, CDU (0 Reden, gesamt 0 Zeichen)
    Hellmuth Guido Alexander Heye, CDU (0 Reden, gesamt 0 Zeichen)
    Werner Wittlich, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. J. Hermann Siemer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Martin Mayer, CSU (0 Reden, gesamt 0 Zeichen)
    Matthias Engelsberger, CSU (0 Reden, gesamt 0 Zeichen)
    Heinz-Adolf Hörsken, CDU (0 Reden, gesamt 0 Zeichen)
    Erhard Niedenthal, CDU (0 Reden, gesamt 0 Zeichen)
    Eberhard Pohlmann, CDU (0 Reden, gesamt 0 Zeichen)
    Willy Massoth, CDU (0 Reden, gesamt 0 Zeichen)
    Friedrich-Karl Storm, CDU (0 Reden, gesamt 0 Zeichen)
    Alfred Sauter, CSU (0 Reden, gesamt 0 Zeichen)
    Joachim Schönburg-Glauchau, CDU (0 Reden, gesamt 0 Zeichen)
    Hermann Stahlberg, CDU (0 Reden, gesamt 0 Zeichen)
    Rudolf Meyer-Ronberg, CDU (0 Reden, gesamt 0 Zeichen)
    Herbert Werner, CDU (0 Reden, gesamt 0 Zeichen)
    Wilhelm Lotze, CDU (0 Reden, gesamt 0 Zeichen)
    Ewa Klamt, CDU (0 Reden, gesamt 0 Zeichen)
    Ludwig Knobloch, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Harald Schreiber, CDU (0 Reden, gesamt 0 Zeichen)
    Paul Löher, CDU (0 Reden, gesamt 0 Zeichen)
    Rudolf Meinl, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Bernhard Friedmann, CDU (0 Reden, gesamt 0 Zeichen)
    Franz-Josef Nordlohne, CDU (0 Reden, gesamt 0 Zeichen)
    Johann-Henrich Krummacher, CDU (0 Reden, gesamt 0 Zeichen)
    Thomas Strobl, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Patrick Sensburg, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Martin Frey, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Heiner Geißler, CDU (0 Reden, gesamt 0 Zeichen)
    Max Vehar, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Eicke Götz, CSU (0 Reden, gesamt 0 Zeichen)
    Klaus Brähmig, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Böhm, CDU (0 Reden, gesamt 0 Zeichen)
    Otto Bismarck, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Zeitlmann, CSU (0 Reden, gesamt 0 Zeichen)
    Heinz Wiese, CDU (0 Reden, gesamt 0 Zeichen)
    Theodor Teriete, CDU (0 Reden, gesamt 0 Zeichen)
    Sebastian Steineke, CDU (0 Reden, gesamt 0 Zeichen)
    Johannes Singhammer, CSU (0 Reden, gesamt 0 Zeichen)
    Josef Porten, CDU (0 Reden, gesamt 0 Zeichen)
    Sven Volmering, CDU (0 Reden, gesamt 0 Zeichen)
    Siegfried Meister, CDU (0 Reden, gesamt 0 Zeichen)
    Norbert Geis, CSU (0 Reden, gesamt 0 Zeichen)
    Hermann Glüsing, CDU (0 Reden, gesamt 0 Zeichen)
    Josef Stingl, CDU (0 Reden, gesamt 0 Zeichen)
    Heinrich-Wilhelm Ronsöhr, CDU (0 Reden, gesamt 0 Zeichen)
    Marion Seib, CSU (0 Reden, gesamt 0 Zeichen)
    Reinhold Sendker, CDU (0 Reden, gesamt 0 Zeichen)
    Klaus Harries, CDU (0 Reden, gesamt 0 Zeichen)
    Ludwig Gerstein, CDU (0 Reden, gesamt 0 Zeichen)
    Alois Niederalt, CSU (0 Reden, gesamt 0 Zeichen)
    Eckhard Pols, CDU (0 Reden, gesamt 0 Zeichen)
    Clemens Binninger, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Michael Abercron, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Kern, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Ruland, CSUS (0 Reden, gesamt 0 Zeichen)
    Hans-Dirk Bierling, CDU (0 Reden, gesamt 0 Zeichen)
    Josef Rösing, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Peter Tauber, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Adolf Süsterhenn, CDU (0 Reden, gesamt 0 Zeichen)
    Fritz Schuler, CDU (0 Reden, gesamt 0 Zeichen)
    Gunnar Uldall, CDU (0 Reden, gesamt 0 Zeichen)
    Kurt Wawrzik, CDU (0 Reden, gesamt 0 Zeichen)
    Edeltraut Töpfer, CDU (0 Reden, gesamt 0 Zeichen)
    Maria Stommel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Herbert Gruhl, CDU (0 Reden, gesamt 0 Zeichen)
    Bernd Wilz, CDU (0 Reden, gesamt 0 Zeichen)
    Johann Thies, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Wilhelm Hahn, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Eduard Orth, CDU (0 Reden, gesamt 0 Zeichen)
    Klaus Rauber, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Josef Oesterle, CSU (0 Reden, gesamt 0 Zeichen)
    Emmi Welter, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Jürgen Warnke, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Dieter Uelhoff, CDU (0 Reden, gesamt 0 Zeichen)
    Hans Klein, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Gerd Müller, CSU (0 Reden, gesamt 0 Zeichen)
    Andreas G. Lämmel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Otto Schmidt, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Gerhard Zeitel, CDU (0 Reden, gesamt 0 Zeichen)
    Gottfried Köster, CDU (0 Reden, gesamt 0 Zeichen)
    Albert Burger, CDU (0 Reden, gesamt 0 Zeichen)
    Marlis Hagen, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Karl-Heinz Spilker, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Reinhard Göhner, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Christoph Seebohm, CDU (0 Reden, gesamt 0 Zeichen)
    Bernhard Raestrup, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Romer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Wolfgang Stetten, CDU (0 Reden, gesamt 0 Zeichen)
    Otto Weinkamm, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Carl Hesberg, CDU (0 Reden, gesamt 0 Zeichen)
    Christina Schwarzer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Bernd Protzner, CSU (0 Reden, gesamt 0 Zeichen)
    Felix Eckardt, CDU (0 Reden, gesamt 0 Zeichen)
    Rudolf Henke, CDU (0 Reden, gesamt 0 Zeichen)
    Heinrich Schröder, CDU (0 Reden, gesamt 0 Zeichen)
    Oswin Veith, CDU (0 Reden, gesamt 0 Zeichen)
    Herbert Helmrich, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Otto Lenz, CDU (0 Reden, gesamt 0 Zeichen)
    Werner Siemann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Rolf Olderog, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Bernardus Povel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Hallstein, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Peter Gauweiler, CSU (0 Reden, gesamt 0 Zeichen)
    Gisela Praetorius, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Jürgen Todenhöfer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Karl H. Fell, CDU (0 Reden, gesamt 0 Zeichen)
    Ernst Bodelschwingh, CDU (0 Reden, gesamt 0 Zeichen)
    Hans August Lücker, CSU (0 Reden, gesamt 0 Zeichen)
    Eberhard Diepgen, CDU (0 Reden, gesamt 0 Zeichen)
    Wilfried Böhm, CDU (0 Reden, gesamt 0 Zeichen)
    Jörg Hellmuth, CDU (0 Reden, gesamt 0 Zeichen)
    Claus Jäger, CDU (0 Reden, gesamt 0 Zeichen)
    Waldemar Westermayer, CDU (0 Reden, gesamt 0 Zeichen)
    Harald Bauer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Conrad Schroeder, CDU (0 Reden, gesamt 0 Zeichen)
    Josef Spies, CSU (0 Reden, gesamt 0 Zeichen)
    Diethard Schütze, CDU (0 Reden, gesamt 0 Zeichen)
    Gerold Benz, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Gerhard Päselt, CDU (0 Reden, gesamt 0 Zeichen)
    Valentin Dasch, CSU (0 Reden, gesamt 0 Zeichen)
    Christof Nickl, CSU (0 Reden, gesamt 0 Zeichen)
    Horst Haasler, CDU (0 Reden, gesamt 0 Zeichen)
    Erich Peter Neumann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Josef Unland, CDU (0 Reden, gesamt 0 Zeichen)
    Otto Fircks, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Johannes Semler, CSU (0 Reden, gesamt 0 Zeichen)
    Peter Bleser, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Siegfried Balke, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Karl Becker, CDU (0 Reden, gesamt 0 Zeichen)
    Christian Giencke, CDU (0 Reden, gesamt 0 Zeichen)
    Olaf Thees, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Hugo Klein, CDU (0 Reden, gesamt 0 Zeichen)
    Rainer Haungs, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Michael Fuchs, CDU (0 Reden, gesamt 0 Zeichen)
    Paul Gibbert, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Konrad Adenauer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Paul Krüger, CDU (0 Reden, gesamt 0 Zeichen)
    Herbert Lattmann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Walther Kolbe, CDU (0 Reden, gesamt 0 Zeichen)
    Hans Jochen Henke, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Hackethal, CDU (0 Reden, gesamt 0 Zeichen)
    Gerhard Schulz, CDU (0 Reden, gesamt 0 Zeichen)
    Siegbert Alber, CDU (0 Reden, gesamt 0 Zeichen)
    Eugen Leibfried, CDU (0 Reden, gesamt 0 Zeichen)
    Günther Schartz, CDU (0 Reden, gesamt 0 Zeichen)
    Roland Richwien, CDU (0 Reden, gesamt 0 Zeichen)
    Matthias Sehling, CSU (0 Reden, gesamt 0 Zeichen)
    Rembert Delden, CDU (0 Reden, gesamt 0 Zeichen)
    Hermann Diebäcker, CDU (0 Reden, gesamt 0 Zeichen)
    Gabriele Schmidt, CDU (0 Reden, gesamt 0 Zeichen)
    Ingeborg Tamm, CDU (0 Reden, gesamt 0 Zeichen)
    Rainer Eppelmann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Joachim Sopart, CDU (0 Reden, gesamt 0 Zeichen)
    Maik Beermann, CDU (0 Reden, gesamt 0 Zeichen)
    Heinz-Dieter Eßmann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Rolf Bietmann, CDU (0 Reden, gesamt 0 Zeichen)
    Bernhard Bauknecht, CDU (0 Reden, gesamt 0 Zeichen)
    Angelika Pfeiffer, CDU (0 Reden, gesamt 0 Zeichen)
    Artur Jahn, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Norbert Herr, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Horst Waffenschmidt, CDU (0 Reden, gesamt 0 Zeichen)
    Sigrun Löwisch, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Georg Baur, CDU (0 Reden, gesamt 0 Zeichen)
    Kurt Härzschel, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Berding, CDU (0 Reden, gesamt 0 Zeichen)
    Aenne Brauksiepe, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Ludwig Franz, CSU (0 Reden, gesamt 0 Zeichen)
    Wilmar Sabaß, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Meckelburg, CDU (0 Reden, gesamt 0 Zeichen)
    Simon Wittmann, CSU (0 Reden, gesamt 0 Zeichen)
    Karl Diedrichsen, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Fritz Wittmann, CSU (0 Reden, gesamt 0 Zeichen)
    Ernst-Reinhard Beck, CDU (0 Reden, gesamt 0 Zeichen)
    Dorothea Szwed, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Adolf Bieringer, CDU (0 Reden, gesamt 0 Zeichen)
    Hans Rauhaus, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Dehnel, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Feinendegen, CDU (0 Reden, gesamt 0 Zeichen)
    Wilhelm Goldhagen, CDU (0 Reden, gesamt 0 Zeichen)
    Iris Ripsam, CDU (0 Reden, gesamt 0 Zeichen)
    Gottfried Haschke, CDU (0 Reden, gesamt 0 Zeichen)
    Max Künstler, CDU (0 Reden, gesamt 0 Zeichen)
    Günter Lach, CDU (0 Reden, gesamt 0 Zeichen)
    Thomas Mahlberg, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Helga Wex, CDU (0 Reden, gesamt 0 Zeichen)
    Paul Röhner, CSU (0 Reden, gesamt 0 Zeichen)
    Matthias Hoogen, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus Töpfer, CDU (0 Reden, gesamt 0 Zeichen)
    Josef Bauer, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Helmut Geiger, CSU (0 Reden, gesamt 0 Zeichen)
    Torbjörn Kartes, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. - Ing. Rainer Jork, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Heribert Hirte, CDU (0 Reden, gesamt 0 Zeichen)
    Helmut Heiderich, CDU (0 Reden, gesamt 0 Zeichen)
    Wolfgang Schulhoff, CDU (0 Reden, gesamt 0 Zeichen)
    Steffen Kanitz, CDU (0 Reden, gesamt 0 Zeichen)
    Olaf Wrangel, CDU (0 Reden, gesamt 0 Zeichen)
    Bruno Brandes, CDU (0 Reden, gesamt 0 Zeichen)
    Anton Hoppe, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Gebhard Müller, CDU (0 Reden, gesamt 0 Zeichen)
    Hans-Wilhelm Pesch, CDU (0 Reden, gesamt 0 Zeichen)
    Walter Gaßmann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Roland Seffrin, CDU (0 Reden, gesamt 0 Zeichen)
    Ernst Kuntscher, CDU (0 Reden, gesamt 0 Zeichen)
    Kurt Thürk, CDU (0 Reden, gesamt 0 Zeichen)
    Hermann Alexander Reinholz, CDU (0 Reden, gesamt 0 Zeichen)
    Heinrich Zertik, CDU (0 Reden, gesamt 0 Zeichen)
    Heinz-Jürgen Prangenberg, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Letzgus, CDU (0 Reden, gesamt 0 Zeichen)
    Irma Blohm, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Holmeier, CSU (0 Reden, gesamt 0 Zeichen)
    Bärbel Sothmann, CDU (0 Reden, gesamt 0 Zeichen)
    Elmar Müller, CDU (0 Reden, gesamt 0 Zeichen)
    Anton Hilbert, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Georg Dorendorf, CDU (0 Reden, gesamt 0 Zeichen)
    Thomas Kossendey, CDU (0 Reden, gesamt 0 Zeichen)
    Wendelin Morgenthaler, CDU (0 Reden, gesamt 0 Zeichen)
    Alo Hauser, CDU (0 Reden, gesamt 0 Zeichen)
    Dieter Hussing, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Hintze, CDU (0 Reden, gesamt 0 Zeichen)
    Caspar Krüger, CDU (0 Reden, gesamt 0 Zeichen)
    Marie-Elisabeth Klee, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Berthold Martin, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Eberhard Goldhahn, CDU (0 Reden, gesamt 0 Zeichen)
    Stefan Höpfinger, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Kurt H. Biedenkopf, CDU (0 Reden, gesamt 0 Zeichen)
    Philipp Lerchenfeld, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Philipp Murmann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans-Heinrich Jordan, CDU (0 Reden, gesamt 0 Zeichen)
    Heinz Hartnack, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Angela Merkel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Gero Pfennig, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Conny Mayer-Bonde, CDU (0 Reden, gesamt 0 Zeichen)
    Theodor Siebel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hans Verbeek, CDU (0 Reden, gesamt 0 Zeichen)
    Hans Schmitz, CDU (0 Reden, gesamt 0 Zeichen)
    Oliver Wittke, CDU (0 Reden, gesamt 0 Zeichen)
    Helmut Nowak, CDU (0 Reden, gesamt 0 Zeichen)
    Ferdinand Erpenbeck, CDU (0 Reden, gesamt 0 Zeichen)
    Paul Bausch, CDU (0 Reden, gesamt 0 Zeichen)
    Doris Pack, CDU (0 Reden, gesamt 0 Zeichen)
    Claire Marienfeld-Czesla, CDU (0 Reden, gesamt 0 Zeichen)
    Herbert Frankenhauser, CSU (0 Reden, gesamt 0 Zeichen)
    Heinz Budde, CDU (0 Reden, gesamt 0 Zeichen)
    Marion Marga Herdan, CDU (0 Reden, gesamt 0 Zeichen)
    Heinz Schemken, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Alois Zimmer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hedwig Jochmus, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Josef Ferdinand Kleindinst, CSU (0 Reden, gesamt 0 Zeichen)
    Doris Meyer, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Helmut Artzinger, CDU (0 Reden, gesamt 0 Zeichen)
    Alfred Hein, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Hermann Kopf, CDU (0 Reden, gesamt 0 Zeichen)
    Jakob Neber, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Karl Alfred Kihn, CSU (0 Reden, gesamt 0 Zeichen)
    Ekkehart Eymer, CDU (0 Reden, gesamt 0 Zeichen)
    Volkmar Vogel, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Schiewerling, CDU (0 Reden, gesamt 0 Zeichen)
    Michaela Geiger, CSU (0 Reden, gesamt 0 Zeichen)
    Heinrich Holkenbrink, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Max Kunz, CSU (0 Reden, gesamt 0 Zeichen)
    Pia Kaiser, CDU (0 Reden, gesamt 0 Zeichen)
    Gerd Springorum, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Paul Hoffacker, CDU (0 Reden, gesamt 0 Zeichen)
    Hans-Georg Marwitz, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Georg Gölter, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Adalbert Hudak, CSU (0 Reden, gesamt 0 Zeichen)
    Antje Blumenthal, CDU (0 Reden, gesamt 0 Zeichen)
    Brigitte Baumeister, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Friedbert Pflüger, CDU (0 Reden, gesamt 0 Zeichen)
    Bernhard Jagoda, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Stefan Dittrich, CSU (0 Reden, gesamt 0 Zeichen)
    Bernhard Kaster, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. August Ramminger, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Dr. h. c. Ursula Maria Lehr, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Walter Pflaumbaum, CDU (0 Reden, gesamt 0 Zeichen)
    Detlef Struve, CDU (0 Reden, gesamt 0 Zeichen)
    Hermann Höcherl, CSU (0 Reden, gesamt 0 Zeichen)
    Joachim Holz, CDU (0 Reden, gesamt 0 Zeichen)
    Georg Krug, CSU (0 Reden, gesamt 0 Zeichen)
    Hubert Doppmeier, CDU (0 Reden, gesamt 0 Zeichen)
    Sibylle Pfeiffer, CDU (0 Reden, gesamt 0 Zeichen)
    Georg Schulhoff, CDU (0 Reden, gesamt 0 Zeichen)
    Erich Maaß, CDU (0 Reden, gesamt 0 Zeichen)
    Reinhold Rehs, CDU (0 Reden, gesamt 0 Zeichen)
    Hans Wissebach, CDU (0 Reden, gesamt 0 Zeichen)
    Sylvia Pantel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Rudolf Vogel, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Gerhard Schröder, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Herbert Hupka, CDU (0 Reden, gesamt 0 Zeichen)
    Heinrich Barlage, CDU (0 Reden, gesamt 0 Zeichen)
    Meinrad Belle, CDU (0 Reden, gesamt 0 Zeichen)
    Josef Gockeln, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Maria Probst, CSU (0 Reden, gesamt 0 Zeichen)
    Egon Lampersbach, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Victor-Emanuel Preusker, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Heinz Riesenhuber, CDU (0 Reden, gesamt 0 Zeichen)
    Christoph Poland, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Leo Wagner, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Harald Kahl, CDU (0 Reden, gesamt 0 Zeichen)
    Rudolf Müller, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Ludwig Schneider, CDU (0 Reden, gesamt 0 Zeichen)
    Hugo Mayer, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Georg Manteuffel-Szoege, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Fritz Burgbacher, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Franz Josef Bach, CDU (0 Reden, gesamt 0 Zeichen)
    Christian Lenzer, CDU (0 Reden, gesamt 0 Zeichen)
    Christian Schmidt, CSU (0 Reden, gesamt 0 Zeichen)
    Ekkehard Voigt, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Hedda Wedel, CDU (0 Reden, gesamt 0 Zeichen)
    Erik Bernhard Blumenfeld, CDU (0 Reden, gesamt 0 Zeichen)
    Bernd Schmidbauer, CDU (0 Reden, gesamt 0 Zeichen)
    Susanne Wetterich, CDU (0 Reden, gesamt 0 Zeichen)
    Peter M. Schmidhuber, CSU (0 Reden, gesamt 0 Zeichen)
    Kurt Segner, CDU (0 Reden, gesamt 0 Zeichen)
    Matthias Lietz, CDU (0 Reden, gesamt 0 Zeichen)
    Karl-Heinz Scherhag, CDU (0 Reden, gesamt 0 Zeichen)
    Manfred Behrens, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Sauter, CDU (0 Reden, gesamt 0 Zeichen)
    Gerhard Kisters, CDU (0 Reden, gesamt 0 Zeichen)
    Meinolf Michels, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Rzepka, CDU (0 Reden, gesamt 0 Zeichen)
    Karl Hübner, FDP (0 Reden, gesamt 0 Zeichen)
    Dr. Herlind Gundelach, CDU (0 Reden, gesamt 0 Zeichen)
    Andreas Steier, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Albach, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Michael Luther, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Heydt Freiherr von Massenbach, CDU (0 Reden, gesamt 0 Zeichen)
    Christian Leibing, CDU (0 Reden, gesamt 0 Zeichen)
    Helmut Link, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Else Ackermann, CDU (0 Reden, gesamt 0 Zeichen)
    Martin Heix, CDU (0 Reden, gesamt 0 Zeichen)
    German Otto Stehle, CDU (0 Reden, gesamt 0 Zeichen)
    Gertrud Dempwolf, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Tim Ostermann, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Bert Even, CDU (0 Reden, gesamt 0 Zeichen)
    Karl-Heinz Vogt, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Johannes Baptist Rösler, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Else Brökelschen, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Klaus-Peter Schulze, CDU (0 Reden, gesamt 0 Zeichen)
    Ulrich Berger, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Obermeier, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Hugo Hauser, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Sabine Bergmann-Pohl, CDU (0 Reden, gesamt 0 Zeichen)
    Karlfranz Schmidt-Wittmack, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Ludwig Erhard, CDU (0 Reden, gesamt 0 Zeichen)
    Eugen Huth, CDU (0 Reden, gesamt 0 Zeichen)
    Heiner Möller, CDU (0 Reden, gesamt 0 Zeichen)
    Ernst Josef Pöppl, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Peter Lorenz, CDU (0 Reden, gesamt 0 Zeichen)
    Peter Altmaier, CDU (0 Reden, gesamt 0 Zeichen)
    Johann Peter Josten, CDU (0 Reden, gesamt 0 Zeichen)
    Ernst Pernoll, CDU (0 Reden, gesamt 0 Zeichen)
    Otto Gumrum, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Philipp Jenninger, CDU (0 Reden, gesamt 0 Zeichen)
    Tanja Gönner, CDU (0 Reden, gesamt 0 Zeichen)
    Franz Weigl, CSU (0 Reden, gesamt 0 Zeichen)
    Hans-Ulrich Köhler, CDU (0 Reden, gesamt 0 Zeichen)
    Engelbert Nelle, CDU (0 Reden, gesamt 0 Zeichen)
    Gottfried Tröger, CDU (0 Reden, gesamt 0 Zeichen)
    Dr. Friedrich Zimmermann, CSU (0 Reden, gesamt 0 Zeichen)
    Winfried Fockenberg, CDU (0 Reden, gesamt 0 Zeichen)
    Ernst Holla, CDU (0 Reden, gesamt 0 Zeichen)
    Antje Lezius, CDU (0 Reden, gesamt 0 Zeichen)
    Andreas Schmidt, CDU (0 Reden, gesamt 0 Zeichen)
    Albrecht Schlee, CSU (0 Reden, gesamt 0 Zeichen)
    Clemens Riedel, CDU (0 Reden, gesamt 0 Zeichen)
    Gustav-Adolf Gedat, CDU (0 Reden, gesamt 0 Zeichen)
    Martin Loibl, CSU (0 Reden, gesamt 0 Zeichen)
    Benno Zierer, CSU (0 Reden, gesamt 0 Zeichen)
    Dr. Eugen Gerstenmaier, CDU (0 Reden, gesamt 0 Zeichen)
    Dietmar-Richard Unger, CDU (0 Reden, gesamt 0 Zeichen)
    Ilse Falk, CDU (0 Reden, gesamt 0 Zeichen)
    Norbert Otto, CDU (0 Reden, gesamt 0 Zeichen)
    Walter Link, CDU (0 Reden, gesamt 0 Zeichen)
