Document{{Vorname=Isabel, Nachname=Mackensen-Geis, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=780.5}}
Document{{Vorname=Albert, Nachname=Stegemann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=626.5833333333334}}
Document{{Vorname=Uwe, Nachname=Witt, Partei=Parteilos, Fraktion=Fraktionslos, Durchschnittliche Länge=259.0}}
Document{{Vorname=Zoe, Nachname=Mayer, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=326.1111111111111}}
Document{{Vorname=Hermann-Josef, Nachname=Tebroke, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=856.8235294117648}}
Document{{Vorname=Christian, Nachname=Schreider, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=670.625}}
Document{{Vorname=Stefan, Nachname=Schmidt, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=453.23809523809524}}
Document{{Vorname=Zanda, Nachname=Martens, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=701.8076923076923}}
Document{{Vorname=Kerstin, Nachname=Radomski, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=735.25}}
Document{{Vorname=Martin, Nachname=Kröber, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=578.5}}
Document{{Vorname=Oliver, Nachname=Kaczmarek, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=915.0}}
Document{{Vorname=Kathrin, Nachname=Henneberger, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=440.1904761904762}}
Document{{Vorname=Thomas, Nachname=Gebhart, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=473.88}}
Document{{Vorname=Stefan, Nachname=Gelbhaar, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=587.1290322580645}}
Document{{Vorname=Matthias, Nachname=Seestern-Pauly, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=776.0}}
Document{{Vorname=Hagen, Nachname=Reinhold, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=643.7058823529412}}
Document{{Vorname=Susanne, Nachname=Hierl, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=571.45}}
Document{{Vorname=Jan Wenzel, Nachname=Schmidt, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=383.0}}
Document{{Vorname=Natalie, Nachname=Pawlik, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=469.27777777777777}}
Document{{Vorname=Lars, Nachname=Castellucci, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=703.5294117647059}}
Document{{Vorname=Daniela, Nachname=Kluckert, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=635.5}}
Document{{Vorname=Lisa, Nachname=Paus, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=271.71875}}
Document{{Vorname=Jörg, Nachname=Nürnberger, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=885.4545454545455}}
Document{{Vorname=Andreas, Nachname=Bleck, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=503.0740740740741}}
Document{{Vorname=Bernd, Nachname=Baumann, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=692.6666666666666}}
Document{{Vorname=Ulle, Nachname=Schauws, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=360.2142857142857}}
Document{{Vorname=Claudia, Nachname=Moll, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=416.75}}
Document{{Vorname=Anja, Nachname=Reinalter, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=522.3846153846154}}
Document{{Vorname=Christine, Nachname=Lambrecht, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=382.8412698412698}}
Document{{Vorname=Mariana Iris, Nachname=Harder-Kühnel, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=416.5}}
Document{{Vorname=Luiza, Nachname=Licina-Bode, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=825.3529411764706}}
Document{{Vorname=Kordula, Nachname=Schulz-Asche, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=571.8}}
Document{{Vorname=Susanne, Nachname=Ferschl, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=338.5882352941176}}
Document{{Vorname=Kay-Uwe, Nachname=Ziegler, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=359.88235294117646}}
Document{{Vorname=Christian, Nachname=Dürr, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=1382.3636363636363}}
Document{{Vorname=Chantal, Nachname=Kopf, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=606.9285714285714}}
Document{{Vorname=Nadja, Nachname=Sthamer, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=471.15384615384613}}
Document{{Vorname=Dorothee, Nachname=Bär, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=711.1555555555556}}
Document{{Vorname=Andreas, Nachname=Scheuer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=654.0}}
Document{{Vorname=René, Nachname=Springer, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=522.4285714285714}}
Document{{Vorname=Jens, Nachname=Lehmann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=491.27272727272725}}
Document{{Vorname=Lennard, Nachname=Oehl, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=762.625}}
Document{{Vorname=Alexander, Nachname=Throm, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=753.1470588235294}}
Document{{Vorname=Stefan, Nachname=Müller, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=729.3333333333334}}
Document{{Vorname=Wolfgang, Nachname=Wiehle, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=516.53125}}
Document{{Vorname=Heidi, Nachname=Reichinnek, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=558.0930232558139}}
Document{{Vorname=Fabian, Nachname=Gramling, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=697.2666666666667}}
Document{{Vorname=Ingrid, Nachname=Nestle, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=679.6896551724138}}
Document{{Vorname=Stephan, Nachname=Mayer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=773.5714285714286}}
Document{{Vorname=Sara, Nachname=Nanni, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=516.5454545454545}}
Document{{Vorname=Johannes, Nachname=Schätzl, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=511.73333333333335}}
Document{{Vorname=Marie-Agnes, Nachname=Strack-Zimmermann, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=511.8}}
Document{{Vorname=Parsa, Nachname=Marvi, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=594.125}}
Document{{Vorname=Bernd, Nachname=Riexinger, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=453.6}}
Document{{Vorname=Nicole, Nachname=Gohlke, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=431.52272727272725}}
Document{{Vorname=Anke, Nachname=Hennig, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=602.5}}
Document{{Vorname=Thorsten, Nachname=Rudolph, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=746.9}}
Document{{Vorname=Jens, Nachname=Teutrine, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=614.7142857142857}}
Document{{Vorname=Emmi, Nachname=Zeulner, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=493.5897435897436}}
Document{{Vorname=Leon, Nachname=Eckert, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=400.5}}
Document{{Vorname=Nezahat, Nachname=Baradari, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=465.3333333333333}}
Document{{Vorname=Bettina, Nachname=Müller, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=565.25}}
Document{{Vorname=Sevim, Nachname=Dağdelen, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=455.3703703703704}}
Document{{Vorname=Michael, Nachname=Kaufmann, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=440.9166666666667}}
Document{{Vorname=Harald, Nachname=Weyel, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=462.45454545454544}}
Document{{Vorname=Nina, Nachname=Scheer, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=687.9714285714285}}
Document{{Vorname=Malte, Nachname=Kaufmann, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=353.44}}
Document{{Vorname=Dirk, Nachname=Wiese, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=806.6666666666666}}
Document{{Vorname=Nina, Nachname=Warken, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=486.3333333333333}}
Document{{Vorname=Lars, Nachname=Lindemann, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=658.8666666666667}}
Document{{Vorname=Martin, Nachname=Diedenhofen, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=535.7272727272727}}
Document{{Vorname=Ulrich, Nachname=Lange, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=452.5681818181818}}
Document{{Vorname=Irene, Nachname=Mihalic, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=529.6}}
Document{{Vorname=Philipp, Nachname=Amthor, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=697.8695652173913}}
Document{{Vorname=Roger, Nachname=Beckamp, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=519.9285714285714}}
Document{{Vorname=Jens, Nachname=Zimmermann, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=654.35}}
Document{{Vorname=Tim, Nachname=Klüssendorf, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=790.8695652173913}}
Document{{Vorname=Markus, Nachname=Frohnmaier, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=401.48387096774195}}
Document{{Vorname=Astrid, Nachname=Damerow, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=513.9333333333333}}
Document{{Vorname=Tessa, Nachname=Ganserer, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=434.07142857142856}}
Document{{Vorname=Melanie, Nachname=Wegling, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=554.4285714285714}}
Document{{Vorname=Silke, Nachname=Launert, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=761.6470588235294}}
Document{{Vorname=Isabel, Nachname=Cademartori Dujisin, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=670.952380952381}}
Document{{Vorname=Dunja, Nachname=Kreiser, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=612.6285714285714}}
Document{{Vorname=Benjamin, Nachname=Strasser, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=752.8}}
Document{{Vorname=Peter, Nachname=Aumer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=664.047619047619}}
Document{{Vorname=Philipp, Nachname=Hartewig, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=646.0588235294117}}
Document{{Vorname=Ansgar, Nachname=Heveling, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=606.5}}
Document{{Vorname=Katrin, Nachname=Göring-Eckardt, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=860.6666666666666}}
Document{{Vorname=Franziska, Nachname=Mascheck, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=583.1052631578947}}
Document{{Vorname=Thomas, Nachname=Röwekamp, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=541.8}}
Document{{Vorname=Steffen, Nachname=Kotré, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=477.6818181818182}}
Document{{Vorname=Gesine, Nachname=Lötzsch, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=457.14285714285717}}
Document{{Vorname=Cornelia, Nachname=Möhring, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=398.38461538461536}}
Document{{Vorname=Boris, Nachname=Mijatović, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=723.1764705882352}}
Document{{Vorname=Rebecca, Nachname=Schamber, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=570.2142857142857}}
Document{{Vorname=Stephanie, Nachname=Aeffner, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=503.5}}
Document{{Vorname=Stefan, Nachname=Heck, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=750.5}}
Document{{Vorname=Frank, Nachname=Rinck, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=438.3636363636364}}
Document{{Vorname=Thorsten, Nachname=Frei, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=725.8695652173913}}
Document{{Vorname=Tina, Nachname=Rudolph, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=770.1538461538462}}
Document{{Vorname=Knut, Nachname=Gerschau, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=326.57142857142856}}
Document{{Vorname=Sabine, Nachname=Grützmacher, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=471.2857142857143}}
Document{{Vorname=Thomas, Nachname=Dietz, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=569.7142857142857}}
Document{{Vorname=René, Nachname=Bochmann, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=488.9230769230769}}
Document{{Vorname=Agnieszka, Nachname=Brugger, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=684.5769230769231}}
Document{{Vorname=Artur, Nachname=Auernhammer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=524.8333333333334}}
Document{{Vorname=Axel, Nachname=Knoerig, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=683.6363636363636}}
Document{{Vorname=Johann David, Nachname=Wadephul, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=640.9574468085107}}
Document{{Vorname=Max, Nachname=Straubinger, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=522.125}}
Document{{Vorname=Susanne, Nachname=Hennig-Wellsow, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=447.9375}}
Document{{Vorname=Michael, Nachname=Brand, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=674.2222222222222}}
Document{{Vorname=Marlene, Nachname=Schönberger, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=473.9375}}
Document{{Vorname=Kassem, Nachname=Taher Saleh, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=457.23809523809524}}
Document{{Vorname=Jamila, Nachname=Schäfer, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=667.0434782608696}}
Document{{Vorname=Tilman, Nachname=Kuban, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=483.875}}
Document{{Vorname=Bernhard, Nachname=Loos, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=505.1111111111111}}
Document{{Vorname=Sören, Nachname=Pellmann, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=445.1333333333333}}
Document{{Vorname=Daniel, Nachname=Föst, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=584.9411764705883}}
Document{{Vorname=Gero Clemens, Nachname=Hocker, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=667.0322580645161}}
Document{{Vorname=Rainer, Nachname=Semet, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=676.9444444444445}}
Document{{Vorname=Olav, Nachname=Gutting, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=724.8181818181819}}
Document{{Vorname=Timon, Nachname=Gremmels, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=757.4565217391304}}
Document{{Vorname=Sebastian, Nachname=Münzenmaier, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=602.9333333333333}}
Document{{Vorname=Wolfgang, Nachname=Hellmich, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=568.4545454545455}}
Document{{Vorname=Dieter, Nachname=Stier, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=682.2222222222222}}
Document{{Vorname=Katja, Nachname=Leikert, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=596.9583333333334}}
Document{{Vorname=Dieter, Nachname=Janecek, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=637.6060606060606}}
Document{{Vorname=Josef, Nachname=Oster, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=445.0}}
Document{{Vorname=Anna, Nachname=Lührmann, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=520.2}}
Document{{Vorname=Tobias, Nachname=Winkler, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=601.75}}
Document{{Vorname=Sebastian, Nachname=Fiedler, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=945.2727272727273}}
Document{{Vorname=Axel, Nachname=Müller, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=779.8666666666667}}
Document{{Vorname=Martina, Nachname=Renner, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=430.12}}
Document{{Vorname=Lamya, Nachname=Kaddor, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=675.3636363636364}}
Document{{Vorname=Beatrix, Nachname=Storch, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=342.0769230769231}}
Document{{Vorname=Oliver, Nachname=Grundmann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=761.8}}
Document{{Vorname=Marcel, Nachname=Emmerich, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=595.0294117647059}}
Document{{Vorname=Gero, Nachname=Storjohann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=604.5}}
Document{{Vorname=Johannes, Nachname=Schraps, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=758.7647058823529}}
Document{{Vorname=Johannes, Nachname=Fechner, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=670.6470588235294}}
Document{{Vorname=Siemtje, Nachname=Möller, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=698.3333333333334}}
Document{{Vorname=Sandra, Nachname=Detzer, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=436.09090909090907}}
Document{{Vorname=Armand, Nachname=Zorn, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=748.6842105263158}}
Document{{Vorname=Anikó, Nachname=Glogowski-Merten, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=580.5294117647059}}
Document{{Vorname=Falko, Nachname=Mohrs, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=487.53333333333336}}
Document{{Vorname=Dagmar, Nachname=Schmidt, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=668.8125}}
Document{{Vorname=Katrin, Nachname=Staffler, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=594.4666666666667}}
Document{{Vorname=Claudia, Nachname=Raffelhüschen, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=845.2352941176471}}
Document{{Vorname=Klaus-Peter, Nachname=Willsch, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=862.2727272727273}}
Document{{Vorname=Yannick, Nachname=Bury, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=766.2307692307693}}
Document{{Vorname=Kerstin, Nachname=Griese, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=835.6}}
Document{{Vorname=Matthias, Nachname=Moosdorf, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=494.5882352941176}}
Document{{Vorname=Gyde, Nachname=Jensen, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=731.3529411764706}}
Document{{Vorname=Petra, Nachname=Nicolaisen, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=580.6428571428571}}
Document{{Vorname=Canan, Nachname=Bayram, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=471.82142857142856}}
Document{{Vorname=Andreas, Nachname=Philippi, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=691.3333333333334}}
Document{{Vorname=Christoph, Nachname=Ploß, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=556.5769230769231}}
Document{{Vorname=Erich, Nachname=Irlstorfer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=622.8421052631579}}
